num,imdb_id,number_of _posters
12809,tt1276962,5
12810,tt0044518,2
12811,tt1638353,12
12812,tt0174336,4
12813,tt0066745,14
12814,tt1579361,5
12815,tt1800266,9
12816,tt2407826,3
12817,tt1945087,3
12818,tt0107101,4
12819,tt2234315,1
12820,tt2174750,3
12821,tt0180093,30
12822,tt0165798,25
12823,tt1690389,5
12824,tt1845849,3
12825,tt2177511,7
12826,tt2103264,20
12827,tt1907707,4
12828,tt1925479,11
12829,tt2283748,4
12830,tt2181931,14
12831,tt2380247,3
12832,tt2125653,2
12833,tt1931388,1
12834,tt0085794,17
12835,tt2083379,12
12836,tt2336960,5
12837,tt1170391,3
12838,tt1318512,1
12839,tt2094155,3
12840,tt2268732,5
12841,tt1159922,8
12842,tt1965065,6
12843,tt2104051,2
12844,tt2372217,6
12845,tt2106739,2
12846,tt2035630,8
12847,tt2147134,5
12848,tt0200720,5
12849,tt2290739,13
12850,tt0072634,1
12851,tt2271641,9
12852,tt2596918,7
12853,tt1435990,10
12854,tt2400336,2
12855,tt0141399,3
12856,tt0238247,2
12857,tt2111478,2
12858,tt2331880,7
12859,tt2251662,9
12860,tt0787442,12
12861,tt1860181,5
12862,tt1564870,3
12863,tt2172071,9
12864,tt2292625,5
12865,tt2062645,2
12866,tt0179116,4
12867,tt1918727,2
12868,tt1990217,12
12869,tt1932767,19
12870,tt2281267,2
12871,tt2125439,3
12872,tt2534514,1
12873,tt1986161,4
12874,tt1787988,5
12875,tt2066176,6
12876,tt1754633,4
12877,tt2330866,14
12878,tt0215545,4
12879,tt1172587,8
12880,tt4796122,4
12881,tt0202114,3
12882,tt0046422,2
12883,tt2063013,22
12884,tt2186933,3
12885,tt0222850,3
12886,tt1791614,9
12887,tt2120779,3
12888,tt1951166,11
12889,tt2216240,21
12890,tt2069784,2
12891,tt1551630,11
12892,tt2011265,2
12893,tt1935896,11
12894,tt2290840,9
12895,tt2179121,14
12896,tt2178508,3
12897,tt2244856,1
12898,tt2315152,6
12899,tt1843287,10
12900,tt2139919,6
12901,tt1977953,3
12902,tt1590956,2
12903,tt1943747,2
12904,tt2125698,8
12905,tt1741243,21
12906,tt2070597,3
12907,tt0186253,4
12908,tt0173716,8
12909,tt1876277,17
12910,tt1995341,8
12911,tt1959438,8
12912,tt0111495,28
12913,tt5597162,0
12914,tt2150332,12
12915,tt1748199,1
12916,tt2005276,1
12917,tt1539489,1
12918,tt2085888,1
12919,tt1754367,9
12920,tt2621126,1
12921,tt2258281,19
12922,tt1976989,13
12923,tt1924394,21
12924,tt2166214,7
12925,tt1815998,1
12926,tt1480295,23
12927,tt1673697,12
12928,tt2112131,7
12929,tt2237822,1
12930,tt1698648,18
12931,tt2115295,11
12932,tt2213054,6
12933,tt2229842,2
12934,tt0200530,5
12935,tt0817545,9
12936,tt1941541,1
12937,tt2290151,2
12938,tt2253939,10
12939,tt2369023,2
12940,tt0277975,0
12941,tt1854513,17
12942,tt1901040,10
12943,tt2205697,19
12944,tt0055308,1
12945,tt0039694,26
12946,tt1930546,22
12947,tt2061712,14
12948,tt2673854,1
12949,tt0122294,3
12950,tt0182508,2
12951,tt2198161,1
12952,tt0116367,52
12953,tt1500491,23
12954,tt1684233,21
12955,tt2085910,9
12956,tt1790834,5
12957,tt1846472,18
12958,tt1996310,18
12959,tt0175996,2
12960,tt0138946,15
12961,tt2429640,3
12962,tt2147048,1
12963,tt2292903,1
12964,tt1655416,9
12965,tt2062507,3
12966,tt1907779,13
12967,tt2445488,1
12968,tt2260060,0
12969,tt2076897,5
12970,tt1727300,6
12971,tt1618445,8
12972,tt1980959,1
12973,tt1613750,15
12974,tt1932718,27
12975,tt2023690,24
12976,tt0194218,4
12977,tt0248012,1
12978,tt2070776,20
12979,tt1980911,3
12980,tt2341664,8
12981,tt2011300,3
12982,tt2258858,20
12983,tt0049778,12
12984,tt1964624,24
12985,tt2094877,17
12986,tt0098051,9
12987,tt0097737,9
12988,tt1770734,29
12989,tt2376024,2
12990,tt2124014,2
12991,tt0079833,29
12992,tt2079512,1
12993,tt2350432,3
12994,tt2737310,6
12995,tt2131523,6
12996,tt1780762,14
12997,tt0056883,2
12998,tt1935065,8
12999,tt1666305,2
13000,tt1829012,19
13001,tt2103217,30
13002,tt0167427,9
13003,tt1794850,4
13004,tt1756415,6
13005,tt1531901,21
13006,tt2072987,1
13007,tt1673376,3
13008,tt1919174,4
13009,tt1748260,2
13010,tt1037222,8
13011,tt6543652,0
13012,tt1783232,13
13013,tt2078667,2
13014,tt1867101,8
13015,tt1723642,14
13016,tt2131586,9
13017,tt2294917,3
13018,tt2296404,15
13019,tt0032157,2
13020,tt1823125,5
13021,tt2098628,6
13022,tt2263058,9
13023,tt0033813,2
13024,tt1946289,4
13025,tt2077747,5
13026,tt2053339,1
13027,tt2140203,19
13028,tt2448584,10
13029,tt2259360,5
13030,tt2002626,1
13031,tt2106741,10
13032,tt1650536,5
13033,tt2147319,11
13034,tt2013233,4
13035,tt1362058,15
13036,tt1674773,11
13037,tt1735279,1
13038,tt1764625,38
13039,tt2554270,13
13040,tt2278668,1
13041,tt0218378,5
13042,tt0096031,0
13043,tt2245195,4
13044,tt2064713,4
13045,tt1403214,12
13046,tt2397560,2
13047,tt2458314,14
13048,tt1937133,15
13049,tt1745686,6
13050,tt1833844,9
13051,tt1650048,10
13052,tt2076850,9
13053,tt1396226,20
13054,tt2092011,8
13055,tt2763764,2
13056,tt2969484,1
13057,tt2520516,5
13058,tt2290065,5
13059,tt1876373,5
13060,tt1876330,7
13061,tt0190255,1
13062,tt0040872,7
13063,tt0071249,9
13064,tt1916749,3
13065,tt2088714,3
13066,tt0182056,2
13067,tt2204371,2
13068,tt1660302,13
13069,tt2273471,2
13070,tt1924273,24
13071,tt2213938,1
13072,tt2379418,3
13073,tt1486843,4
13074,tt1976003,1
13075,tt2133239,12
13076,tt2247696,1
13077,tt1934234,15
13078,tt2967578,4
13079,tt2969522,4
13080,tt2371824,11
13081,tt1911553,25
13082,tt2539720,3
13083,tt2215363,1
13084,tt2024519,25
13085,tt2373324,5
13086,tt0054407,11
13087,tt1924277,20
13088,tt2209300,3
13089,tt1836808,17
13090,tt1893371,8
13091,tt2221784,2
13092,tt0878814,6
13093,tt1852770,11
13094,tt2014351,2
13095,tt2414454,2
13096,tt2131698,12
13097,tt1724962,11
13098,tt2034761,18
13099,tt1496454,1
13100,tt2152198,3
13101,tt2107648,12
13102,tt0079871,7
13103,tt2062497,2
13104,tt1783422,9
13105,tt2318701,4
13106,tt2287621,1
13107,tt2112152,5
13108,tt2327430,5
13109,tt0072263,13
13110,tt2320924,4
13111,tt2333598,10
13112,tt2312406,1
13113,tt2195498,2
13114,tt0117800,2
13115,tt1485761,4
13116,tt2114358,7
13117,tt1844763,3
13118,tt2087850,34
13119,tt1612782,14
13120,tt1921027,1
13121,tt2147275,1
13122,tt2035670,4
13123,tt2369047,7
13124,tt1590013,5
13125,tt1848767,1
13126,tt1925421,14
13127,tt1485749,4
13128,tt1954701,19
13129,tt1845217,0
13130,tt0206226,7
13131,tt2063819,1
13132,tt2215395,19
13133,tt2375379,8
13134,tt2118609,1
13135,tt2270760,2
13136,tt2523600,7
13137,tt1663661,4
13138,tt0262432,9
13139,tt1610013,3
13140,tt1566503,7
13141,tt2070717,2
13142,tt2039331,2
13143,tt2653370,3
13144,tt2077908,11
13145,tt1920945,7
13146,tt0851530,8
13147,tt0063056,10
13148,tt0080380,3
13149,tt1844735,3
13150,tt0073155,7
13151,tt0082485,3
13152,tt2943974,4
13153,tt2576014,2
13154,tt0491777,2
13155,tt0243415,1
13156,tt0158583,4
13157,tt0217894,2
13158,tt0188674,9
13159,tt0218182,1
13160,tt0162236,2
13161,tt0144117,23
13162,tt0202559,1
13163,tt0181836,1
13164,tt0187696,13
13165,tt0164052,32
13166,tt0211181,30
13167,tt0191754,15
13168,tt0131704,8
13169,tt0144084,44
13170,tt0199290,2
13171,tt0130444,3
13172,tt0120915,103
13173,tt0167404,57
13174,tt0120363,48
13175,tt0145660,32
13176,tt0057897,5
13177,tt0133093,73
13178,tt0163187,36
13179,tt0185937,29
13180,tt0164912,20
13181,tt0120689,62
13182,tt0143145,107
13183,tt0150377,19
13184,tt0125439,20
13185,tt0120891,28
13186,tt0122933,27
13187,tt0163651,31
13188,tt0162661,35
13189,tt0141369,16
13190,tt0171363,22
13191,tt0137494,20
13192,tt0190641,8
13193,tt0120784,29
13194,tt0134119,23
13195,tt0063688,35
13196,tt0181316,21
13197,tt1602472,22
13198,tt0146675,25
13199,tt0145681,34
13200,tt0131325,12
13201,tt0205000,14
13202,tt0160862,19
13203,tt0092006,6
13204,tt0019646,2
13205,tt0087945,4
13206,tt0455323,16
13207,tt0975645,28
13208,tt0120188,24
13209,tt0182789,24
13210,tt1523939,2
13211,tt1540741,20
13212,tt0120663,48
13213,tt1656170,11
13214,tt0139699,10
13215,tt0139462,17
13216,tt0174856,23
13217,tt1480656,22
13218,tt0145531,15
13219,tt0185371,17
13220,tt1384927,7
13221,tt0166485,16
13222,tt0139134,32
13223,tt0147800,32
13224,tt0137523,79
13225,tt1435513,30
13226,tt1691920,2
13227,tt0120764,17
13228,tt0134273,33
13229,tt0126916,14
13230,tt0125664,33
13231,tt0808339,14
13232,tt0128278,14
13233,tt0130121,11
13234,tt0139414,18
13235,tt0156934,13
13236,tt0120655,23
13237,tt0132347,13
13238,tt0140352,27
13239,tt0172493,16
13240,tt0129280,8
13241,tt1313139,21
13242,tt0118665,8
13243,tt1433207,9
13244,tt1541160,26
13245,tt0160916,11
13246,tt0124298,16
13247,tt0161100,7
13248,tt0129167,50
13249,tt1365483,6
13250,tt0120601,30
13251,tt0131369,22
13252,tt0780548,7
13253,tt0175880,25
13254,tt0132512,12
13255,tt0071198,2
13256,tt0070660,4
13257,tt0120596,9
13258,tt1649780,10
13259,tt0164181,23
13260,tt0187819,8
13261,tt0162677,10
13262,tt0122541,11
13263,tt1640548,17
13264,tt0164114,7
13265,tt0144814,16
13266,tt0139239,8
13267,tt1582248,8
13268,tt0163988,19
13269,tt0158811,14
13270,tt0142192,16
13271,tt0126886,13
13272,tt0120857,6
13273,tt0120834,9
13274,tt0151137,23
13275,tt0160401,7
13276,tt0120458,19
13277,tt0077416,44
13278,tt0120646,8
13279,tt0145653,10
13280,tt1547230,6
13281,tt0203408,5
13282,tt0120710,10
13283,tt0139809,28
13284,tt0164108,9
13285,tt0131646,10
13286,tt2172584,29
13287,tt0171804,14
13288,tt1407065,7
13289,tt1634121,22
13290,tt1659338,15
13291,tt1704586,4
13292,tt0163579,9
13293,tt0151804,24
13294,tt0138304,19
13295,tt0172396,11
13296,tt0157503,8
13297,tt0144640,17
13298,tt0200469,6
13299,tt0120620,12
13300,tt0120802,21
13301,tt0160236,7
13302,tt0160298,1
13303,tt0134618,7
13304,tt0196857,8
13305,tt0120797,13
13306,tt1698027,3
13307,tt0166252,5
13308,tt0125971,8
13309,tt1700844,17
13310,tt1680045,20
13311,tt0144168,4
13312,tt0054446,5
13313,tt1720616,24
13314,tt0151568,6
13315,tt0166896,22
13316,tt0166195,2
13317,tt1456606,8
13318,tt0172726,5
13319,tt0120716,14
13320,tt0120613,3
13321,tt0140397,5
13322,tt0062997,3
13323,tt1766094,15
13324,tt1715873,11
13325,tt1713476,16
13326,tt0145893,8
13327,tt0165710,9
13328,tt2287675,5
13329,tt1891905,19
13330,tt0138510,26
13331,tt1680059,10
13332,tt0120735,48
13333,tt0165854,13
13334,tt1714203,25
13335,tt0155776,5
13336,tt0150216,6
13337,tt0120907,22
13338,tt0188863,7
13339,tt0119698,52
13340,tt0160216,3
13341,tt0129332,17
13342,tt1605769,12
13343,tt1440266,10
13344,tt1663321,10
13345,tt0218043,6
13346,tt0162360,6
13347,tt0164085,2
13348,tt1285241,8
13349,tt0168780,2
13350,tt0116769,5
13351,tt1570559,6
13352,tt1684555,8
13353,tt1179947,4
13354,tt1288376,9
13355,tt2380049,1
13356,tt1389127,27
13357,tt1550524,4
13358,tt1787816,2
13359,tt2078718,7
13360,tt1621444,3
13361,tt0101912,13
13362,tt1716760,4
13363,tt1422032,9
13364,tt0142201,6
13365,tt1541666,2
13366,tt1331115,2
13367,tt0161023,4
13368,tt0162973,5
13369,tt1556190,9
13370,tt0162830,2
13371,tt1307873,12
13372,tt1421048,4
13373,tt1296893,2
13374,tt0120709,2
13375,tt1646975,5
13376,tt0165773,2
13377,tt1814836,10
13378,tt1172957,1
13379,tt0134154,18
13380,tt1242599,8
13381,tt1535467,2
13382,tt1535110,2
13383,tt1311075,8
13384,tt0082727,2
13385,tt1445729,1
13386,tt1638979,3
13387,tt0091829,14
13388,tt0120370,4
13389,tt0126859,4
13390,tt1687281,6
13391,tt1787777,6
13392,tt1413496,3
13393,tt1605790,1
13394,tt1174042,2
13395,tt1787725,4
13396,tt1540978,2
13397,tt0162348,1
13398,tt1613023,5
13399,tt0120775,4
13400,tt1262406,7
13401,tt4833752,2
13402,tt1864288,6
13403,tt0156639,1
13404,tt1222815,12
13405,tt0120618,5
13406,tt0173390,1
13407,tt1560970,13
13408,tt1652287,4
13409,tt0116932,1
13410,tt1545759,19
13411,tt1456472,18
13412,tt1365048,10
13413,tt1726861,10
13414,tt1885448,2
13415,tt0126261,3
13416,tt1105315,1
13417,tt1669846,1
13418,tt1473063,8
13419,tt1470024,7
13420,tt0120210,1
13421,tt0122906,2
13422,tt0154506,12
13423,tt0044837,15
13424,tt1884268,1
13425,tt1718199,25
13426,tt1235790,2
13427,tt0120878,2
13428,tt1540128,25
13429,tt1726738,9
13430,tt1185371,3
13431,tt1623745,9
13432,tt0127302,1
13433,tt0045505,1
13434,tt0089271,6
13435,tt0043927,5
13436,tt1714209,11
13437,tt1430110,6
13438,tt1696535,13
13439,tt1414368,1
13440,tt1324055,12
13441,tt1841542,3
13442,tt1934231,4
13443,tt2404027,5
13444,tt0220015,0
13445,tt1890513,1
13446,tt0143746,3
13447,tt0970521,6
13448,tt0059803,1
13449,tt0149964,2
13450,tt0133117,1
13451,tt1378667,1
13452,tt1699720,1
13453,tt1417592,3
13454,tt0138862,1
13455,tt1904875,1
13456,tt1711484,9
13457,tt1827512,17
13458,tt1525838,2
13459,tt1748062,3
13460,tt0163375,5
13461,tt1931549,2
13462,tt1746153,2
13463,tt1861281,1
13464,tt1213639,1
13465,tt0065150,17
13466,tt0144178,1
13467,tt1172991,19
13468,tt0124137,0
13469,tt1699147,3
13470,tt0169547,47
13471,tt0448022,5
13472,tt0146838,30
13473,tt1772371,2
13474,tt1609113,2
13475,tt1728239,3
13476,tt1682181,8
13477,tt0137363,18
13478,tt0149691,11
13479,tt0159421,6
13480,tt1939654,1
13481,tt0137338,5
13482,tt1792543,5
13483,tt1510726,1
13484,tt1693830,5
13485,tt1533749,17
13486,tt1636849,3
13487,tt0053285,67
13488,tt0129387,47
13489,tt2991026,1
13490,tt1535101,7
13491,tt2043900,3
13492,tt2260728,2
13493,tt1703049,6
13494,tt1147682,1
13495,tt1988573,3
13496,tt0120623,57
13497,tt0076747,3
13498,tt0120484,20
13499,tt1562872,7
13500,tt1554092,14
13501,tt3667792,3
13502,tt1798188,26
13503,tt0118998,18
13504,tt1733525,9
13505,tt1319744,5
13506,tt0120812,50
13507,tt1790867,2
13508,tt1847731,23
13509,tt1204340,8
13510,tt1848771,2
13511,tt1748043,5
13512,tt1748158,1
13513,tt0120647,36
13514,tt1860355,6
13515,tt6072460,3
13516,tt1766085,2
13517,tt2011953,5
13518,tt0129290,17
13519,tt1025102,4
13520,tt0122151,43
13521,tt1787791,3
13522,tt0128853,30
13523,tt1856109,1
13524,tt0120660,43
13525,tt1670389,0
13526,tt1609158,3
13527,tt1687277,5
13528,tt1740710,4
13529,tt0120794,31
13530,tt2014260,1
13531,tt1603257,12
13532,tt1579232,12
13533,tt1810697,14
13534,tt1911600,17
13535,tt1710469,2
13536,tt1059836,14
13537,tt1720172,3
13538,tt2015370,1
13539,tt0134067,7
13540,tt1869724,4
13541,tt0138097,23
13542,tt1848826,1
13543,tt1490678,1
13544,tt1756750,22
13545,tt3502802,4
13546,tt1965264,1
13547,tt0120746,28
13548,tt0054012,1
13549,tt2011183,2
13550,tt1376233,1
13551,tt1530509,8
13552,tt1922751,2
13553,tt0120686,11
13554,tt4902716,3
13555,tt1891757,5
13556,tt0120902,29
13557,tt1972646,4
13558,tt1156506,7
13559,tt2053352,4
13560,tt1606259,5
13561,tt1722476,10
13562,tt1787660,4
13563,tt0120632,31
13564,tt0119314,20
13565,tt1650537,4
13566,tt0120828,20
13567,tt0120844,32
13568,tt1667905,9
13569,tt1196601,1
13570,tt2011232,2
13571,tt1479320,2
13572,tt1568337,6
13573,tt1790669,2
13574,tt1549589,30
13575,tt1235841,13
13576,tt1744847,2
13577,tt1627924,1
13578,tt0120611,54
13579,tt1270842,22
13580,tt1683876,3
13581,tt0045162,14
13582,tt1703232,4
13583,tt1802197,20
13584,tt1813327,6
13585,tt1772424,17
13586,tt1417075,11
13587,tt1445520,10
13588,tt1590970,2
13589,tt1650407,19
13590,tt0120738,25
13591,tt1714866,16
13592,tt1742084,1
13593,tt1931569,3
13594,tt0120631,19
13595,tt1452599,4
13596,tt1678051,12
13597,tt1672214,6
13598,tt2036416,6
13599,tt0119313,13
13600,tt1499302,1
13601,tt1827487,13
13602,tt2053397,4
13603,tt1922645,10
13604,tt1559040,5
13605,tt1817676,9
13606,tt1777610,5
13607,tt1634138,1
13608,tt1682940,9
13609,tt1972663,5
13610,tt1830786,2
13611,tt0402336,2
13612,tt0120744,22
13613,tt1243630,1
13614,tt1440180,4
13615,tt2025526,19
13616,tt1736552,6
13617,tt1550312,9
13618,tt1562871,9
13619,tt0117038,9
13620,tt0081433,6
13621,tt1610996,7
13622,tt1801113,1
13623,tt0425759,1
13624,tt1772925,14
13625,tt0120633,15
13626,tt1566637,6
13627,tt1477118,1
13628,tt0120832,26
13629,tt2011971,18
13630,tt0095513,3
13631,tt1587309,2
13632,tt1931470,9
13633,tt1439572,16
13634,tt1660379,12
13635,tt1954598,4
13636,tt1839596,5
13637,tt1735495,1
13638,tt0120889,29
13639,tt1672845,19
13640,tt1726889,6
13641,tt1641624,5
13642,tt2043814,9
13643,tt1982113,3
13644,tt1990352,2
13645,tt1368440,8
13646,tt0122718,24
13647,tt1172047,1
13648,tt1985981,5
13649,tt1483756,3
13650,tt0120694,27
13651,tt1797449,3
13652,tt1703958,4
13653,tt1605782,3
13654,tt1937264,16
13655,tt1663660,3
13656,tt0120751,16
13657,tt1737122,3
13658,tt1680114,12
13659,tt1802810,8
13660,tt0120791,21
13661,tt1787797,2
13662,tt1651323,11
13663,tt1531914,4
13664,tt0120768,29
13665,tt1865425,2
13666,tt1422786,1
13667,tt0906778,7
13668,tt1912398,18
13669,tt1821593,16
13670,tt0119643,38
13671,tt1723126,1
13672,tt1327628,5
13673,tt1788461,2
13674,tt1462014,2
13675,tt0122690,32
13676,tt1736636,10
13677,tt1781840,10
13678,tt5112632,1
13679,tt1440379,4
13680,tt1618447,15
13681,tt1657299,12
13682,tt1990181,16
13683,tt0133952,29
13684,tt1600207,12
13685,tt6649108,4
13686,tt0133751,33
13687,tt1674775,4
13688,tt6483242,1
13689,tt1661461,4
13690,tt2043931,1
13691,tt1582244,6
13692,tt0092933,4
13693,tt1757742,12
13694,tt1867093,13
13695,tt1836987,8
13696,tt1699185,4
13697,tt1583737,5
13698,tt1822239,12
13699,tt2304485,1
13700,tt0119942,11
13701,tt1663631,1
13702,tt1709654,13
13703,tt0146336,17
13704,tt1975205,1
13705,tt1987018,22
13706,tt0059709,6
13707,tt0063771,2
13708,tt1736633,14
13709,tt1942120,4
13710,tt0120703,7
13711,tt1798143,1
13712,tt2007993,12
13713,tt1683921,18
13714,tt1720114,4
13715,tt0120338,72
13716,tt2125608,14
13717,tt1859553,1
13718,tt1725073,2
13719,tt1956594,1
13720,tt1555058,2
13721,tt0120780,27
13722,tt1746242,2
13723,tt1763245,1
13724,tt1859446,16
13725,tt2062989,3
13726,tt1728196,12
13727,tt1837587,21
13728,tt1665418,8
13729,tt2142055,4
13730,tt1656192,19
13731,tt2084098,5
13732,tt1718835,10
13733,tt2057455,2
13734,tt1943873,2
13735,tt1581845,2
13736,tt1815799,10
13737,tt1819513,3
13738,tt1680679,4
13739,tt1806911,2
13740,tt1860152,15
13741,tt1774358,6
13742,tt2014392,6
13743,tt0062770,3
13744,tt1155060,3
13745,tt0120184,15
13746,tt2106514,9
13747,tt2055711,2
13748,tt1906443,2
13749,tt1857913,22
13750,tt1336106,2
13751,tt0120863,32
13752,tt1686067,10
13753,tt1371081,1
13754,tt1918836,2
13755,tt0090867,1
13756,tt1625150,8
13757,tt7200326,1
13758,tt2071494,1
13759,tt1691153,5
13760,tt1726888,6
13761,tt1841713,3
13762,tt1954299,5
13763,tt0050669,10
13764,tt1774531,3
13765,tt1808240,8
13766,tt1537314,6
13767,tt1609488,1
13768,tt1741542,21
13769,tt1840372,8
13770,tt2088012,3
13771,tt2070649,7
13772,tt2062596,6
13773,tt2082221,6
13774,tt2141789,2
13775,tt1916708,3
13776,tt1934381,9
13777,tt2440362,6
13778,tt0892391,7
13779,tt2173264,5
13780,tt0141109,7
13781,tt1708534,11
13782,tt2203308,5
13783,tt1747967,7
13784,tt1794943,2
13785,tt1641410,6
13786,tt1461219,2
13787,tt1929346,2
13788,tt1437357,14
13789,tt1743724,7
13790,tt1900893,10
13791,tt1809231,14
13792,tt0120749,29
13793,tt1978447,6
13794,tt1407052,12
13795,tt1832370,1
13796,tt1450320,2
13797,tt0144120,21
13798,tt1961438,3
13799,tt1650549,1
13800,tt2050453,2
13801,tt2081881,1
13802,tt0027478,5
13803,tt1785389,2
13804,tt1391116,7
13805,tt0098606,5
13806,tt0120770,11
13807,tt0127536,12
13808,tt1328913,6
13809,tt0120890,17
13810,tt0120185,10
13811,tt0120772,9
13812,tt0120609,15
13813,tt0118798,4
13814,tt0127723,9
13815,tt0166396,13
13816,tt0120776,12
13817,tt0119905,2
13818,tt0128442,27
13819,tt0120603,4
13820,tt0120800,19
13821,tt0118755,15
13822,tt0124718,12
13823,tt0054215,92
13824,tt0120877,18
13825,tt0120696,23
13826,tt0120741,10
13827,tt0120008,21
13828,tt0120595,13
13829,tt0124879,6
13830,tt0134619,11
13831,tt0834961,3
13832,tt0118715,80
13833,tt0120693,11
13834,tt0128445,16
13835,tt0120577,19
13836,tt0120324,15
13837,tt0118301,6
13838,tt0087010,3
13839,tt0120157,13
13840,tt0326965,3
13841,tt0118929,42
13842,tt0120722,5
13843,tt0117786,11
13844,tt0120701,15
13845,tt0120148,20
13846,tt0118956,22
13847,tt0120598,6
13848,tt0120669,43
13849,tt0119304,5
13850,tt0120769,7
13851,tt0120724,22
13852,tt0131436,3
13853,tt0120176,8
13854,tt0120654,7
13855,tt0124198,14
13856,tt0120670,5
13857,tt0120531,2
13858,tt0120321,4
13859,tt0120684,6
13860,tt0140888,9
